Date,RTB 03-10,RTB 03-11,RTB 05-12,RTB 05-13,RTB 05-14,RTB 05-15,RTB 05-16,RTB 10-04,RTB 10-05,RTB 15-01,RTB 15-02,RTB 20-01,RTB 25-01
1/9/2020,,,136.9451109,,,,,70.18305477,71.39819498,132.6536985,111.2830652,104.6978196,107.481894
1/10/2020,,,135.9808217,,,,,69.39017069,71.09817961,133.1796499,111.1739055,104.5647337,108.3068818
1/14/2020,,,134.028142,,,,,69.47378684,70.86248297,133.2802693,110.8521944,106.9305802,110.9171786
1/15/2020,,,133.011296,,,,,69.24659554,70.6602199,131.6390026,110.8009738,107.9446841,110.6873793
1/16/2020,,,131.3644603,,,,,69.11854436,70.96586114,132.2968244,110.7616289,107.8961236,111.3062761
1/17/2020,,,130.63014,,,,,68.69659887,68.80103784,129.3743833,110.7342576,107.8615108,111.776178
1/20/2020,,,129.0786425,,,,,68.71896167,69.87218139,132.9787234,110.7249752,107.8425929,113.5325343
1/21/2020,,,128.3181739,,,,,68.74987827,69.73978878,132.3956747,110.7464924,105.3732008,114.2842013
1/22/2020,,,128.6569884,,,,,68.6009567,67.14320028,131.1153602,110.7804844,105.4101145,114.6426034
1/23/2020,,,131.156386,,,,,70.00346514,67.7085165,130.5505903,110.827054,105.2556449,117.7756989
1/24/2020,,,132.0161255,,,,,69.77768256,69.26352142,135.1349557,104.5295389,105.3225092,119.9216838
1/27/2020,,,129.1923292,,,,,69.59645084,68.43169035,133.5701827,104.7898146,107.8344244,117.7249787
1/28/2020,,,129.6617828,,,,,69.68035324,69.38915776,133.0692385,107.4235587,112.4050259,116.635497
1/29/2020,,,126.4644114,,,,,68.90616212,69.32303618,128.8256004,107.5497408,112.3111201,117.2025897
1/30/2020,,,130.1595326,,,,,71.4423049,69.38137435,132.8007584,107.6895413,112.3228485,121.4249881
1/31/2020,,,132.8558451,,,,,69.7376582,71.72863773,135.6398784,110.5916846,112.4670908,121.3965771
2/3/2020,,,133.9029832,,,,,72.77229921,70.62612119,136.2017293,109.6241102,111.9957609,122.212888
2/4/2020,,,131.7712827,,,,,69.91548179,71.00639345,135.1172112,109.8182206,108.1470945,117.9636704
2/5/2020,,,132.2145385,,,,,72.47744718,70.74028582,134.7007733,110.0264092,108.6226896,117.6750887
2/6/2020,,,133.9066339,,,,,73.06346958,70.43405896,131.8374393,110.2487935,112.3386958,114.5129854
2/7/2020,,,134.4849439,,,,,73.43448631,70.58828095,131.4384481,107.6628763,116.1805372,115.0024106
2/10/2020,,,136.9491561,,,,,74.10915758,71.50799502,130.3090582,108.4717295,111.417843,113.748661
2/11/2020,105.0082854,,137.4539023,,,,,73.15777999,72.11847707,134.0487089,108.7713126,110.415058,113.8052397
2/12/2020,105.5949799,,137.6206617,,,,,76.27817684,70.96454595,132.4349133,109.0860903,116.7360941,113.3960347
2/13/2020,103.9209232,,136.1459764,,,,,76.56033416,72.04253719,131.6385221,106.7349925,117.1014575,112.9985284
2/14/2020,104.1474442,,137.4951603,,,,,75.72082,71.63652159,131.3235214,112.5533377,117.4839712,113.7244732
2/17/2020,103.3854938,,138.3142743,,,,,76.10547377,71.4380222,133.1741935,113.666533,115.6070607,111.5767431
2/18/2020,103.2008196,,139.3343415,,,,,75.00200323,71.95805273,132.9104077,114.0687938,120.0740837,112.4867514
2/19/2020,103.5237999,,140.5846659,,,,,75.92780163,72.89250768,132.6586615,114.4868698,121.5103804,114.7283308
2/20/2020,103.8082977,,141.7582139,,,,,76.54147797,72.99064605,132.4190535,114.9208929,121.2477182,114.6175768
2/21/2020,104.7872212,,143.8605331,,,,,77.11231868,74.63146773,132.3684407,117.5111255,124.5859281,114.6950239
2/24/2020,105.1308412,,144.8950612,,,,,76.57465209,74.28118126,132.919896,118.9411004,126.1819244,114.3921908
2/26/2020,104.9297998,,145.9347314,,,,,75.95746093,74.91824975,132.5802354,119.9760591,126.2524471,113.1125652
2/27/2020,105.1942523,,146.8716219,,,,,76.24154189,74.28114132,132.4295243,120.518436,127.0651016,112.8288172
2/28/2020,107.0500889,,151.1305261,,,,,76.91643637,77.22846505,128.370262,121.077594,127.6927617,112.6249885
3/2/2020,108.771571,,157.8365564,,,,,78.17884811,79.57785443,127.9398145,121.6772465,131.8829129,111.9855707
3/3/2020,106.4675877,,153.7689974,,,,,76.82761162,77.76740753,129.5685951,121.2037727,131.5699749,111.5277391
3/4/2020,109.2890742,,158.3291235,,,,,77.85238521,82.24123063,129.5093333,130.5477259,131.9671932,116.6631254
3/5/2020,108.8280026,,157.9127086,,,,,77.7837926,81.59741194,129.46384,128.6596059,131.8552582,116.6003654
3/6/2020,109.4330883,,160.6811563,,,,,77.08684547,82.62397658,129.4322283,128.2298847,129.9577915,115.579735
3/9/2020,111.7977058,,166.2560285,,,,,77.04192491,86.20846099,129.421827,131.8290176,130.8267299,118.6769121
3/10/2020,109.0890936,,163.8141259,,,,,77.10901644,85.42171916,129.4468908,131.4424893,128.5725162,117.8449432
3/11/2020,107.6397996,,161.4962243,,,,,76.80815405,82.16850296,129.4864154,119.161567,128.6769952,115.7248156
3/12/2020,97.56099353,,152.6580376,,,,,70.87309382,81.26926339,129.5405197,125.5071709,123.9972614,109.7186602
3/13/2020,91.20840899,,139.0109336,,,,,66.04109108,70.96941091,118.1258405,125.1370538,115.0778013,104.8558327
3/16/2020,92.66843396,,138.5197056,,,,,65.47442174,76.2214208,118.4314266,124.0802917,112.3850155,103.1277326
3/18/2020,89.80890994,,131.9842092,,,,,59.8070137,76.97679723,118.7152969,123.4211511,111.5770453,103.285137
3/19/2020,88.82618653,,126.2903239,,,,,61.70610645,69.91290724,118.8816941,123.1054069,106.7006242,102.4611
3/20/2020,87.21506419,,131.8216073,,,,,63.45838802,70.70707073,119.064588,122.7989775,103.2390174,98.30586609
3/23/2020,76.73751587,,113.4791583,,,,,47.49780591,69.71426477,119.7136865,121.9363176,87.03304471,89.68365353
3/24/2020,78.35276403,,125.5720416,,,,,47.41357423,69.39489237,119.9640101,121.6678899,92.69228861,89.88361069
3/25/2020,87.53329154,,125.9158249,,,,,61.16828644,69.08138817,120.2315582,121.4091514,100.2088384,100.9462558
3/26/2020,88.91217197,,128.1252097,,,,,61.11214964,69.13853928,120.51648,98.48296115,97.14084756,100.8659915
3/27/2020,89.59362564,,130.4531264,,,,,58.41690149,72.30182754,120.8189262,98.21064045,96.82466759,101.1114138
3/30/2020,89.23477736,,129.6111576,,,,,63.80594449,70.65748904,121.8329378,97.4599099,100.4351054,100.4491342
3/31/2020,89.30962874,,132.0036625,,,,,62.30160685,67.59056008,121.8329378,97.4599099,100.9016324,100.5202289
4/1/2020,90.12040383,,131.6288381,,,,,62.28345945,67.31335808,120.1386489,97.23207528,100.6442207,95.88363753
4/2/2020,91.85983083,,130.8609314,,,,,62.27291525,67.04240412,120.5349503,97.01561322,100.3995551,96.23377142
4/3/2020,94.27748438,,132.3805035,,,,,63.77569428,69.07349128,120.9499334,96.81062594,100.1677539,96.60395872
4/6/2020,97.07367359,,140.3161083,,,,,65.26301346,71.1119078,122.3086171,103.105122,98.49708037,106.8427513
4/7/2020,100.5134998,,142.6927204,,,,,68.76305908,70.8833352,129.4199225,107.7265747,98.31670374,110.9921888
4/8/2020,106.671379,,145.3229418,,,,,70.9735693,70.66114348,129.9138855,107.5916038,98.14986724,111.4341584
4/13/2020,109.4618207,,155.5105245,,,,,75.87378821,69.64783092,132.6704613,107.0900134,111.8116024,113.9405827
4/14/2020,109.6791688,,160.6684828,,,,,75.02039219,79.64169257,133.2802693,107.0250321,122.183291,117.3914282
4/15/2020,111.2283669,,150.5059932,,,,,74.8394404,81.09283672,133.9099616,106.9720614,122.5723725,128.8796346
4/16/2020,112.4303386,,156.9719618,,,,,76.9538501,80.41775724,134.5597068,106.9312024,122.5299243,130.204129
4/17/2020,120.8412078,,170.194163,,,,,84.00644951,84.42601407,135.2296748,106.902557,120.0250691,134.1027505
4/20/2020,123.5554481,,171.0265829,,,,,85.32318088,88.37555456,137.3626373,106.8909337,120.0143241,136.5116839
4/21/2020,123.3675295,,168.0997828,,,,,84.95740755,84.18951432,136.7908299,106.9121785,123.3044586,136.9504637
4/22/2020,121.3316592,,166.2781013,,,,,84.88544751,84.42491323,136.2288912,128.2331641,129.5728143,137.8270565
4/23/2020,124.8646027,,170.6484014,,,,,85.68545266,84.32145886,164.7989071,128.2783839,126.7194017,135.4001934
4/24/2020,129.0547925,,174.8993518,,,,,89.34133311,84.22453716,164.3188208,128.3351816,125.2270243,135.412982
4/27/2020,135.0977549,,183.1046026,,,,,86.9097263,92.55693818,162.9345143,128.5759174,134.6876171,139.6355417
4/28/2020,137.6941058,,186.4689798,,,,,94.08532359,95.94360215,162.4919597,128.679905,138.7910848,139.2713676
4/29/2020,137.774363,,187.4445707,,,,,94.90929121,96.1251422,162.4376838,148.4076587,135.4207389,141.5249157
4/30/2020,137.8882226,,187.9432673,,,,,95.80317117,94.09611181,162.0149526,148.5264571,131.278798,140.5966244
5/4/2020,143.1571364,,193.8312973,,,,,98.47721232,93.34392456,160.421619,149.1129656,133.870993,134.2173539
5/5/2020,146.7252686,,199.2930952,,,,,97.30023698,93.30074908,182.6654342,149.2878046,134.0854485,146.2983377
5/6/2020,147.8090482,,199.6490767,,,,,104.6226631,93.00640172,182.3326515,149.4740832,149.6946708,143.2632444
5/7/2020,151.2676548,,202.3428689,,,,,99.3713966,93.54179031,182.0093046,149.6718802,149.9228944,144.3733945
5/8/2020,148.5256105,,197.8669337,,,,,98.65388143,93.17243975,181.695457,149.8812743,150.1646465,142.2665377
5/11/2020,150.5137322,,198.2076128,,,,,99.82282836,91.00248011,180.8115509,150.5798384,150.9720621,136.7515951
5/12/2020,150.1160977,,198.3323343,,,,,106.2587863,91.03127523,180.5363436,150.8364224,151.2689197,137.7228502
5/13/2020,151.8510321,,203.6496641,,,,,103.2918437,94.49755376,180.2709592,151.1050068,151.5798051,132.8018924
5/14/2020,152.7088819,,208.9433203,,,,,103.5663067,92.04270091,188.3236626,161.5086724,144.7369869,135.5506469
5/15/2020,152.2899173,,203.9661063,,,,,101.2045524,99.8501579,188.0858656,161.7885813,145.0873108,133.6823206
5/18/2020,149.8244533,,206.252994,,,,,102.3895608,100.0361177,187.4312957,162.6983369,150.0227386,133.4772067
5/19/2020,151.2461805,,208.0654867,,,,,104.0212031,99.93068434,187.2329261,163.0251874,158.9735585,133.6826894
5/20/2020,152.0364007,,208.9126059,,,,,104.316899,91.37908575,187.0445744,148.7006266,148.9262672,134.2342085
5/21/2020,153.5077232,,212.3829636,,,,,104.6407261,99.05190996,158.8052612,149.0765323,157.0177844,132.1711421
5/22/2020,156.3094347,,218.5118392,,,,,99.9162664,94.03594824,168.3105544,149.4655374,147.7595145,131.8196838
5/26/2020,160.1022599,,226.2609714,,,,,101.0893671,93.52401565,167.6940985,151.1543992,147.9581457,136.4144849
5/27/2020,163.7748516,,230.2968217,,,,,107.6621763,95.88261648,167.5677383,151.6102921,158.7420463,133.5571597
5/28/2020,168.3660087,,236.5881249,,,,,114.9711233,101.7889804,190.9107604,160.223182,150.9861015,133.511114
5/29/2020,168.5886231,,235.327576,,,,,115.472964,102.92143,177.2139238,160.6869367,151.5555498,134.531575
6/1/2020,165.6065567,,237.5302472,,,,,112.8939719,101.6072877,187.3319123,153.5714263,152.7441957,132.5684338
6/2/2020,164.9671491,,231.6695047,,,,,110.797008,101.0242089,176.0777526,153.1547512,152.2599981,132.4391363
6/3/2020,164.3552486,,231.9508492,,,,,110.740534,99.31368689,176.022973,164.5986794,170.8040504,131.1925369
6/4/2020,166.9645978,,235.5028863,,,,,111.611982,100.3522049,173.0740089,152.5384129,171.8878152,129.5702196
6/5/2020,168.7159347,,241.9555034,,,,,115.4742955,99.49901984,173.0413637,152.1448609,150.7114507,136.2081548
6/8/2020,168.8444097,,242.5713391,,,,,111.0077485,100.3924139,166.3632709,204.4900924,148.4231686,131.4614083
6/9/2020,167.6173098,,239.9752893,,,,,113.8243977,100.6222191,170.0630649,166.0434819,143.2654951,122.6797711
6/10/2020,166.1474466,,244.0693673,,,,,112.0316522,100.8979153,170.0893678,165.7114309,142.8414699,128.1517051
6/11/2020,166.5716571,,241.3027357,,,,,114.024235,101.332621,170.1278451,160.4699397,146.5335426,126.8263201
6/15/2020,161.9028255,,239.1445434,,,,,110.0950835,101.0675732,168.0700364,159.2231713,142.6589169,130.4361274
6/16/2020,159.1578807,,232.648056,,,,,111.9295809,101.0857246,168.1713415,158.9312387,142.2949433,130.4888973
6/17/2020,159.099885,,221.3358939,,,,,107.1142589,101.38588,168.2854565,158.6473155,164.8745075,124.4632034
6/18/2020,159.6330569,,221.910832,,,,,111.5365463,99.72691657,167.0658093,158.371455,142.573451,137.9548665
6/19/2020,159.846626,,224.2673097,,,,,107.7856601,101.9945499,167.2064269,157.5146805,145.2510677,135.3568921
6/22/2020,159.9526598,,223.2221373,,,,,108.9622994,107.5976683,167.7075733,156.758733,139.3043818,132.9334655
6/23/2020,159.5389519,,216.9336243,,,,,103.6365239,97.78482973,175.7391374,140.7564323,138.0907083,132.9466303
6/24/2020,160.5546976,,222.9841385,,,,,106.8954783,103.5749416,175.9407625,140.5122732,136.6162996,124.3441711
6/25/2020,162.313949,,228.6811131,,,,,107.5488345,107.9656498,176.155557,140.2770986,136.3383956,132.1578109
6/26/2020,186.5859479,,265.1778775,,,,,115.6053458,113.5141791,174.2342572,140.0509732,159.0833093,141.7510724
6/29/2020,200.2518271,,280.0170513,,,,,131.6683569,128.9408841,217.5483758,186.034867,161.8078289,158.7539025
6/30/2020,198.3413253,,276.7235506,,,,,129.9286347,128.7643239,211.7049374,174.4049303,154.4617744,157.6624875
7/1/2020,200.6175769,,279.9448262,,,,,127.3414395,121.1214815,218.0495869,184.314416,158.0273229,160.366545
7/2/2020,208.2124131,,283.9620671,,,,,125.1056885,121.290762,217.6458899,184.1761298,150.7173536,160.1470718
7/3/2020,208.9424126,,287.5708332,,,,,129.6439749,124.0879271,214.0662532,180.5728232,150.6606082,155.8404597
7/6/2020,210.0561837,,292.1105506,,,,,130.8056028,119.2521073,211.5075604,180.2253295,154.7370344,157.2714014
7/7/2020,204.7516146,,287.9469246,,,,,128.8048661,120.0723562,157.5501343,180.1260446,154.6058254,152.006637
7/8/2020,207.8100042,,287.1225055,,,,,127.3533593,122.0716712,157.9830875,180.0351156,148.7798775,157.183919
7/9/2020,214.111453,,292.2077497,,,,,133.1811544,123.6653338,235.1469595,179.9525925,145.1225172,156.0316709
7/10/2020,214.5187312,,295.7004475,,,,,136.1480625,123.5218875,222.971875,173.2563408,143.9260016,159.1250035
7/13/2020,212.7813297,,284.1229237,,,,,138.2551109,128.0255374,224.1303362,173.0794504,143.6800246,160.8569033
7/14/2020,213.2070595,,292.3753408,,,,,133.8288722,129.1765443,221.4529802,173.3592668,162.5106892,159.298925
7/15/2020,212.7802174,,291.2038152,,,,,134.5388292,129.4998908,221.8811845,173.327004,151.7491397,155.6202365
7/16/2020,210.1054114,,288.1182816,,,,,132.2163309,128.889583,222.3221425,186.5023217,151.7158053,158.9292943
7/17/2020,212.1328059,,279.6341786,,,,,129.9599305,126.4176922,241.9218279,186.4896989,156.4901865,159.3620893
7/20/2020,208.6461846,,278.8845051,,,,,130.2977377,126.1730718,243.2657978,182.2201731,156.4954545,160.958621
7/21/2020,209.3995307,,283.8470806,,,,,133.733457,124.6945246,231.0755275,186.7391459,169.9458125,164.3838328
7/22/2020,209.1110729,,285.1381385,,,,,131.2151928,124.5924788,226.4583279,186.7702147,175.6882587,164.9578638
7/23/2020,210.1036522,,279.5781919,,,,,131.8503365,121.8454581,226.0628963,186.8101705,170.0283081,161.5335776
7/24/2020,209.456978,,285.3515571,,,,,136.8933318,120.9830841,225.3269755,186.8590649,182.4309162,160.3906986
7/27/2020,211.349026,,282.4365181,,,,,131.7201857,124.278136,220.4663246,194.780042,185.4657388,161.8394415
7/28/2020,211.3323109,,279.9272379,,,,,127.5724216,124.2269868,211.0835069,194.8631879,186.1050862,154.4338985
7/29/2020,211.301964,,279.7891651,,,,,132.3088343,121.7905433,210.7205123,194.9552581,186.2141854,160.0039176
7/30/2020,211.6384475,,280.3912359,,,,,132.4774907,121.7493041,235.9763137,176.8871009,170.9619722,160.3208072
8/3/2020,213.2124348,,278.6228572,,,,,133.5755426,118.8172101,235.0434916,177.2677231,168.6674986,159.954055
8/4/2020,213.2640754,,278.6624503,,,,,133.7370755,120.4049746,234.7485261,177.4143238,162.9839424,155.5038126
8/5/2020,212.1747066,,285.8635321,,,,,133.3004897,119.2300036,209.9771286,177.5708878,163.1750454,155.1020968
8/6/2020,215.5042862,,288.0980692,,,,,139.2597148,119.2215285,209.6751776,177.7374757,163.3786524,155.7784136
8/7/2020,213.9543343,,287.3377811,,,,,143.8953477,118.7718047,221.368769,181.2679267,163.5948491,156.2974513
8/10/2020,214.8779359,,278.0535759,,,,,138.5843609,119.3791706,220.5746151,181.8515089,164.3198437,155.1315714
8/11/2020,214.8024108,,289.2438276,,,,,134.8264393,121.617799,220.3270892,182.0663113,164.5872686,154.8097401
8/12/2020,216.2665963,,288.1398533,100.2176062,,,,134.6331119,116.3353724,220.088243,182.2913526,170.2869224,154.9636388
8/13/2020,213.1179258,,276.0478391,102.2347858,,,,140.5833202,116.3678788,219.858127,182.5266941,170.5741082,157.7599286
8/14/2020,211.567002,,276.0717953,102.990622,,,,136.1963258,117.4217095,207.5777849,182.7723978,170.8741648,161.5775038
8/17/2020,214.3174583,,291.273252,108.5212451,,,,139.1858874,121.8618945,206.9406924,180.2492047,171.852426,160.71455
8/18/2020,212.6456931,,282.9963957,108.8346764,,,,139.2062423,126.8755887,206.7468836,190.8543105,182.7620379,159.7347015
8/19/2020,213.5387285,,289.983616,108.7475644,,,,146.0270595,119.3385209,206.5624466,191.1444283,175.3756012,158.3911452
8/20/2020,213.2234447,,300.3320431,109.1053259,,,,137.7805943,119.7168711,227.3129369,189.4414126,170.2311768,159.6611378
8/24/2020,209.3302767,,284.6794712,107.2433079,,,,138.8467743,120.0769309,222.2552004,190.7594154,206.4601093,159.2679191
8/25/2020,211.675332,,287.2087203,104.4444221,,,,136.3646765,121.0348394,202.4281328,196.5673115,172.3558136,159.0743889
8/26/2020,209.1869347,,282.4477148,100.1966484,,,,132.8131114,120.2948343,202.3094082,196.9263233,172.8227847,149.623937
8/27/2020,204.7462672,,272.9990198,96.07064306,,,,134.7696779,122.7471562,209.3430061,186.9382705,173.3039926,149.4445126
8/28/2020,204.7054563,,275.4649076,95.8131621,,,,134.3333037,118.1664509,201.5496893,187.335738,191.1654908,154.1625989
9/1/2020,203.8243798,,289.8883817,96.09331558,,,,132.0653307,116.4748881,201.3133871,194.1834175,192.6229508,152.6307327
9/2/2020,198.9210714,,283.4011134,96.11751124,,,,127.84965,114.4071822,201.2550706,178.7910936,192.2077871,151.2887796
9/3/2020,200.8352272,,258.9214423,96.07721244,,,,130.689677,116.8436219,201.2070846,178.4225288,191.8003097,155.159166
9/4/2020,198.9731322,,270.6499309,96.21639146,,,,130.4307408,115.309021,201.610268,178.0609779,188.2799976,146.7685814
9/7/2020,200.1595062,,279.2263288,94.59072558,,,,129.3100284,121.4204724,197.450475,165.7230477,170.2364766,147.1363234
9/8/2020,195.2772714,,266.4839661,95.67128207,,,,131.5938368,121.6127548,197.454875,180.0637812,169.8393111,140.0289463
9/9/2020,192.3990511,,276.2138234,95.64545232,,,,134.0800358,116.8412131,192.1967637,179.7422293,172.0629942,146.9734283
9/10/2020,198.61192,,276.6017779,95.4472557,,,,131.8640097,119.1422505,192.2230034,185.121714,171.6867027,148.7183573
9/11/2020,192.7895686,,269.2396397,94.46135985,,,,131.975313,118.3882222,192.2604449,178.4950158,163.6808855,149.2332008
9/14/2020,186.5513504,,249.070279,91.63228635,,,,127.9670684,117.0883374,207.113488,177.6154851,162.108103,145.3234684
9/15/2020,181.0138636,,243.727379,87.51641158,,,,124.9018647,113.8348542,194.2430875,177.3371335,154.0722401,140.0222294
9/16/2020,187.3307541,,247.8088575,89.99968581,,,,126.3930983,111.2668852,194.337168,175.8201935,156.8303363,141.8851819
9/17/2020,183.3897726,,249.7453302,89.60888369,,,,129.2665663,115.8101147,194.4428096,175.5555469,152.2793428,140.0424063
9/18/2020,187.1840358,,252.1395018,89.50592012,,,,129.3739441,115.6986217,202.6009553,175.2985131,151.9502725,140.1216757
9/21/2020,187.0111468,,259.2840536,90.08523921,,,,130.0773146,116.4221077,194.9824551,174.5735622,155.5745435,145.3726885
9/22/2020,185.9847589,,250.8407486,90.09945336,,,,128.2890197,114.2639958,195.1470072,174.3474546,151.2866074,140.2419778
9/23/2020,187.4597951,,258.5791877,91.83034315,,,,129.2561518,115.8452283,195.3235656,174.1291986,151.006507,143.3250154
9/24/2020,190.0797718,,267.4151537,92.0405347,,,,128.133446,119.3648359,195.5122061,160.8529549,166.6936063,142.3679336
9/25/2020,189.4416026,,264.8585564,92.34766466,,,,128.5155558,117.4726469,195.7130051,160.638871,164.431915,142.5531293
9/28/2020,188.2459547,,261.9920241,92.35020519,,,,128.5560921,111.0333898,201.7217088,160.0471209,156.0976047,142.390524
9/29/2020,192.8706468,,270.0803898,92.47344603,,,,130.517299,112.8441548,201.967361,157.192226,150.632281,145.524384
9/30/2020,196.6655044,,267.8040875,92.94948732,,,,129.3998821,114.9435559,196.9020824,157.0184733,166.0286907,140.5002799
10/1/2020,200.1651397,,270.7805647,94.57604151,,,,125.4479603,120.3580567,187.2718533,165.1423586,165.8439267,144.9347797
10/2/2020,205.4176179,,266.3519468,97.06026336,,,,130.6293344,118.1234945,200.9785413,164.9920258,165.6689789,142.6469205
10/5/2020,205.5876136,,267.8058185,98.31995771,,,,134.2188893,118.4407046,202.4645576,173.7248717,159.4002874,148.6268543
10/6/2020,205.0806187,,267.7357045,97.20895492,,,,137.4507147,119.5761662,202.7992886,173.6140341,159.2615578,150.3306112
10/7/2020,203.6799553,,271.8988239,95.55829757,,,,136.7250979,119.4140816,204.8875087,173.5117071,167.7027077,146.7284792
10/8/2020,205.7085974,,268.502533,95.04425281,,,,134.9073955,119.2568538,205.245813,173.4179431,169.8774349,145.8442916
10/9/2020,202.8067818,,266.5484904,94.32739945,,,,132.8606916,116.078193,205.6170735,173.0962384,162.0308731,146.2343563
10/12/2020,205.5211509,,263.7349284,94.18873309,,,,133.6485137,114.823314,206.8093966,172.8927764,161.7767732,155.9013123
10/13/2020,202.9424488,,267.1380683,94.70197038,,,,136.7567025,116.3728102,207.2332887,172.8425596,161.7133461,150.8234182
10/14/2020,202.025887,,263.4668983,95.23866478,,,,134.8902696,116.2435999,207.6705427,172.8012351,156.4858061,147.8090613
10/15/2020,204.7832016,,263.8734845,94.66157623,,,,132.8779025,116.1195121,222.8996884,172.7688579,156.4425151,148.2990265
10/16/2020,203.2295802,,260.2644883,95.04130322,,,,131.7871636,116.2493132,222.9311142,177.9144804,176.4386166,155.466555
10/19/2020,202.5363508,,263.6496003,95.09088982,,,,130.1873947,115.4309998,211.3476469,177.9003825,163.825548,167.1304793
10/20/2020,203.6333043,,263.5691732,94.62774915,,,,134.2910422,114.7667349,211.8642116,177.9136864,164.3972972,167.662173
10/21/2020,201.8262897,,254.0665612,94.495424,,,,131.3828134,112.5719574,211.4325868,158.1812806,156.4193519,155.793764
10/22/2020,202.0269849,,254.4988548,94.20633041,,,,129.3918477,113.1801922,221.2284917,158.2138321,156.4556631,154.0191897
10/23/2020,199.8294335,,252.3720784,94.22691942,,,,133.7020436,111.1554586,220.8264863,158.2563798,170.0283081,150.8953834
10/26/2020,203.2361018,,253.7587544,94.42551276,,,,132.4813246,112.9843654,215.5477285,158.444658,163.7770248,154.0455473
10/27/2020,201.3120878,,255.0419507,94.03686457,,,,134.5343366,113.7621527,215.17272,158.5278502,161.6121621,153.5345983
10/28/2020,200.9353193,,253.6566563,94.45053666,,,,134.3675597,107.6718047,214.8059101,158.6213705,156.9219675,153.0486574
10/29/2020,204.2288526,,249.8886385,93.69168346,,,,136.1350196,104.9938121,197.8946901,158.7252866,157.0418695,151.9087148
10/30/2020,202.012383,,250.9194562,92.80514581,,,,135.1724732,106.8116386,197.5242354,158.8396666,163.4120603,148.2445437
11/3/2020,202.6129998,,253.8072591,93.01974827,,,,130.1248511,106.708561,202.7819637,159.2462779,151.8731565,145.3077461
11/4/2020,206.6139394,,263.4009168,93.4675104,,,,130.9174117,110.8723714,202.4541046,159.4032036,152.0593648,146.365428
11/5/2020,204.1870445,,260.2857759,94.21235594,,,,136.5354502,111.6987915,202.1350459,159.5709405,152.2586363,148.0140466
11/6/2020,207.6590065,,256.9260536,95.48921417,,,,133.4017839,111.6893626,206.0822376,171.0750997,136.2264107,145.8633554
11/9/2020,208.2390735,,257.9463038,95.94389886,,,,134.1234103,112.638272,205.2182552,171.6502674,136.9941368,143.5161682
11/10/2020,208.4781631,,266.9424999,95.92618227,,,,134.1501958,112.6529054,202.9923706,171.8630749,159.1904195,141.0946058
11/11/2020,207.8364819,,253.2678855,95.74998668,,,,134.4750795,111.8147731,194.0381894,172.0865346,159.4634804,146.0651378
11/13/2020,208.333133,,261.9393507,95.74664752,,,,135.2881791,111.9036077,193.5238744,172.5656774,167.7742605,144.8091305
11/16/2020,208.8167038,,263.2348994,94.91319673,,,,135.5359349,112.0403427,206.5947343,173.3659602,168.7242293,144.0146906
11/17/2020,201.8391629,,264.7968901,93.25759061,,,,135.0757066,110.5408212,199.5415344,169.4544172,169.0673856,141.3920819
11/18/2020,203.8562487,,263.7937379,93.78089268,,,,134.8324792,110.6059285,199.3424033,168.3172264,180.3506608,145.2774525
11/19/2020,205.6981555,,264.3442588,94.39253353,,,,134.4976561,111.2136816,199.1528588,168.6360252,180.7042556,140.4254227
11/20/2020,212.445804,,279.7123346,98.3745995,,,,138.6110617,119.0056018,198.9729607,168.9664124,160.1090762,147.8712774
11/23/2020,215.7218547,,285.9126292,97.43446144,,,,140.6883593,119.5046566,198.4917487,170.0278487,182.7882728,138.6338199
11/24/2020,213.5077485,,287.8779321,97.11694353,,,,140.183584,122.4198226,211.7495397,176.2636174,179.2995567,143.2126032
11/25/2020,212.8414888,,287.1484161,96.29711715,,,,136.0910736,118.8164813,204.989056,176.642927,179.7379754,145.098409
11/26/2020,212.6326232,,286.2441639,95.19132044,,,,139.2558155,116.907506,204.8715269,191.3425363,181.0378253,142.7416872
11/27/2020,213.2634562,,287.8855142,96.0370564,,,,141.9280738,119.4870245,204.7638559,191.7209197,178.7503517,142.0990944
12/1/2020,210.0567517,,281.8456421,95.30431014,,,,137.3827,120.0290504,204.4329587,193.3451496,180.7692308,140.7412984
12/2/2020,212.0343334,,284.2759831,94.48008816,,,,137.25285,120.1810737,197.5888876,192.9890338,182.8320859,140.5331893
12/3/2020,209.6398038,,280.6429835,94.64340354,,,,137.0845861,116.8435938,197.5400075,162.0847135,182.410473,139.5079693
12/4/2020,210.1088544,,283.8648219,93.69264269,,,,139.5738919,112.8879046,197.5016512,148.0552126,177.8313137,139.4046792
12/7/2020,208.3396876,,281.231278,94.12968528,,,,135.8606618,117.8553977,204.911644,146.8747005,176.89563,141.5592402
12/9/2020,209.7259161,,286.7845653,94.8134696,,,,135.1790113,113.8634479,204.9319232,146.1272287,176.1297935,144.5891762
12/10/2020,210.517518,,292.7266009,96.00849845,,,,144.7778676,117.3206225,204.9579954,145.7655239,175.7593822,135.995308
12/11/2020,213.2553261,,293.0628611,97.05456859,,,,137.860834,120.5422944,204.9947755,145.4119164,163.6808855,138.8137236
12/14/2020,216.921528,,290.788355,97.66873686,,,,144.6453639,121.2315329,211.2300736,188.1251537,175.7688956,139.9836497
